Date,Open,High,Low,Close,Adj Close,Volume
2002-03-19,6660.000000,6980.000000,6660.000000,6980.000000,5341.566406,63005000
2002-03-20,7020.000000,7120.000000,6930.000000,6980.000000,5341.566406,43105000
2002-03-21,6800.000000,6910.000000,6800.000000,6830.000000,5226.775879,33605000
2002-03-22,6900.000000,7140.000000,6790.000000,7010.000000,5364.522949,48595000
2002-03-25,7060.000000,7060.000000,6800.000000,6800.000000,5203.817871,54505000
2002-03-26,6770.000000,6980.000000,6730.000000,6980.000000,5341.566406,42195000
2002-03-27,7000.000000,7310.000000,7000.000000,7270.000000,5563.493652,61410000
2002-03-28,7250.000000,7400.000000,7150.000000,7150.000000,5471.661133,39260000
2002-03-29,7300.000000,7420.000000,7260.000000,7360.000000,5632.366699,36935000
2002-04-01,7500.000000,7690.000000,7410.000000,7480.000000,5724.199707,57465000
2002-04-02,7560.000000,7970.000000,7400.000000,7970.000000,6099.179199,78395000
2002-04-03,7950.000000,8100.000000,7860.000000,8080.000000,6183.359863,60430000
2002-04-04,7980.000000,7980.000000,7730.000000,7780.000000,5953.780273,70795000
2002-04-05,7780.000000,7780.000000,7780.000000,7780.000000,5953.780273,0
2002-04-08,7760.000000,7760.000000,7380.000000,7380.000000,5647.673828,77600000
2002-04-09,7400.000000,7470.000000,7320.000000,7380.000000,5647.673828,52740000
2002-04-10,7380.000000,7390.000000,7110.000000,7120.000000,5448.704102,65180000
2002-04-11,7150.000000,7300.000000,7120.000000,7190.000000,5502.271973,71690000
2002-04-12,7190.000000,7430.000000,7110.000000,7380.000000,5647.673828,55420000
2002-04-15,7440.000000,7760.000000,7440.000000,7700.000000,5892.557617,42665000
2002-04-16,7700.000000,7820.000000,7630.000000,7780.000000,5953.780273,42525000
2002-04-17,8010.000000,8220.000000,7980.000000,8120.000000,6213.970703,77025000
2002-04-18,8000.000000,8170.000000,7950.000000,8130.000000,6221.623047,48785000
2002-04-19,8130.000000,8270.000000,7920.000000,7920.000000,6060.919434,61985000
2002-04-22,8060.000000,8340.000000,8040.000000,8200.000000,6275.191406,61720000
2002-04-23,8200.000000,8560.000000,8110.000000,8540.000000,6535.383301,59890000
2002-04-24,8460.000000,8640.000000,8360.000000,8640.000000,6611.909668,39980000
2002-04-25,8430.000000,8520.000000,8250.000000,8260.000000,6321.107910,51010000
2002-04-26,8140.000000,8230.000000,7990.000000,8000.000000,6122.138672,56155000
2002-04-29,7800.000000,7930.000000,7610.000000,7620.000000,5831.337402,53330000
2002-04-30,7660.000000,7770.000000,7560.000000,7640.000000,5846.641113,44785000
2002-05-01,7640.000000,7640.000000,7640.000000,7640.000000,5846.641113,0
2002-05-02,7740.000000,7740.000000,7530.000000,7590.000000,5808.380371,51900000
2002-05-03,7440.000000,7490.000000,7260.000000,7400.000000,5662.979492,55535000
2002-05-06,7130.000000,7220.000000,6960.000000,6960.000000,5326.260254,55135000
2002-05-07,6810.000000,7040.000000,6700.000000,7040.000000,5387.481934,72025000
2002-05-08,7160.000000,7380.000000,7130.000000,7250.000000,5548.188477,53325000
2002-05-09,7540.000000,7560.000000,7240.000000,7240.000000,5540.536133,74720000
2002-05-10,7010.000000,7100.000000,6640.000000,6680.000000,5111.985352,100015000
2002-05-13,6560.000000,6770.000000,6410.000000,6710.000000,5134.944336,67570000
2002-05-14,6940.000000,7170.000000,6900.000000,7160.000000,5479.312988,59730000
2002-05-15,7360.000000,7620.000000,7340.000000,7520.000000,5754.808594,70610000
2002-05-16,7520.000000,7530.000000,7390.000000,7400.000000,5662.979492,30645000
2002-05-17,7500.000000,7670.000000,7470.000000,7650.000000,5854.294922,40355000
2002-05-20,7600.000000,7610.000000,7400.000000,7400.000000,5662.979492,30245000
2002-05-21,7290.000000,7360.000000,7100.000000,7120.000000,5448.704102,40335000
2002-05-22,7100.000000,7400.000000,7030.000000,7400.000000,5662.979492,37960000
2002-05-23,7340.000000,7380.000000,7190.000000,7200.000000,5509.923340,37015000
2002-05-24,7360.000000,7420.000000,7300.000000,7320.000000,5601.756836,34335000
2002-05-27,7200.000000,7390.000000,7190.000000,7230.000000,5532.880371,19350000
2002-05-28,7250.000000,7400.000000,7210.000000,7390.000000,5655.325195,23475000
2002-05-29,7300.000000,7300.000000,7080.000000,7240.000000,5540.536133,39030000
2002-05-30,7130.000000,7210.000000,7040.000000,7100.000000,5433.396973,31370000
2002-05-31,7080.000000,7130.000000,6840.000000,6840.000000,5234.428711,44735000
2002-06-03,6720.000000,7080.000000,6720.000000,7020.000000,5372.175781,34900000
2002-06-04,6820.000000,7080.000000,6810.000000,7040.000000,5387.481934,28405000
2002-06-05,7160.000000,7250.000000,7090.000000,7110.000000,5441.049316,25415000
2002-06-06,7110.000000,7110.000000,7110.000000,7110.000000,5441.049316,0
2002-06-07,6910.000000,6990.000000,6880.000000,6900.000000,5280.343750,39460000
2002-06-10,6980.000000,7050.000000,6960.000000,7000.000000,5356.871094,28000000
2002-06-11,7000.000000,7020.000000,6880.000000,7000.000000,5356.871094,22005000
2002-06-12,6930.000000,7040.000000,6920.000000,7040.000000,5387.481934,42905000
2002-06-13,7040.000000,7040.000000,7040.000000,7040.000000,5387.481934,0
2002-06-14,7070.000000,7320.000000,7060.000000,7190.000000,5502.271973,37845000
2002-06-17,7220.000000,7290.000000,7160.000000,7180.000000,5494.619141,28255000
2002-06-18,7400.000000,7500.000000,7230.000000,7260.000000,5555.840332,41960000
2002-06-19,7260.000000,7320.000000,6870.000000,6970.000000,5333.913574,63065000
2002-06-20,6800.000000,6880.000000,6670.000000,6820.000000,5219.123047,42950000
2002-06-21,6700.000000,6910.000000,6610.000000,6800.000000,5203.817871,48655000
2002-06-24,6630.000000,6820.000000,6630.000000,6780.000000,5188.513184,27915000
2002-06-25,6900.000000,6940.000000,6760.000000,6770.000000,5180.859863,30155000
2002-06-26,6600.000000,6610.000000,6180.000000,6180.000000,4729.351074,64210000
2002-06-27,6380.000000,6430.000000,6220.000000,6260.000000,4790.574707,44755000
2002-06-28,6500.000000,6690.000000,6440.000000,6580.000000,5035.458496,45560000
2002-07-01,6580.000000,6580.000000,6580.000000,6580.000000,5035.458496,0
2002-07-02,6440.000000,6800.000000,6360.000000,6750.000000,5165.554199,40600000
2002-07-03,6630.000000,6830.000000,6530.000000,6760.000000,5173.207031,40585000
2002-07-04,6850.000000,7000.000000,6850.000000,7000.000000,5356.871094,37020000
2002-07-05,7000.000000,7210.000000,6980.000000,7160.000000,5479.312988,45015000
2002-07-08,7400.000000,7410.000000,7100.000000,7180.000000,5494.619141,54385000
2002-07-09,7200.000000,7300.000000,7110.000000,7240.000000,5540.536133,33070000
2002-07-10,7100.000000,7170.000000,6890.000000,6940.000000,5310.957031,35655000
2002-07-11,6740.000000,6780.000000,6630.000000,6630.000000,5073.722168,37980000
2002-07-12,6880.000000,7090.000000,6820.000000,7040.000000,5387.481934,40000000
2002-07-15,6960.000000,7220.000000,6960.000000,7060.000000,5402.786621,36755000
2002-07-16,7200.000000,7230.000000,7020.000000,7080.000000,5418.092773,42635000
2002-07-17,7080.000000,7080.000000,7080.000000,7080.000000,5418.092773,0
2002-07-18,7070.000000,7210.000000,7050.000000,7140.000000,5464.008301,40105000
2002-07-19,7000.000000,7010.000000,6760.000000,6830.000000,5226.775879,43190000
2002-07-22,6570.000000,6690.000000,6540.000000,6600.000000,5050.764160,39480000
2002-07-23,6520.000000,6900.000000,6430.000000,6900.000000,5280.343750,41355000
2002-07-24,6660.000000,6740.000000,6590.000000,6700.000000,5127.290527,33850000
2002-07-25,7000.000000,7020.000000,6780.000000,6780.000000,5188.513184,47515000
2002-07-26,6590.000000,6660.000000,6340.000000,6400.000000,4897.710449,63865000
2002-07-29,6480.000000,6550.000000,6380.000000,6500.000000,4974.236816,28925000
2002-07-30,6660.000000,6780.000000,6660.000000,6660.000000,5096.679688,31170000
2002-07-31,6650.000000,6740.000000,6620.000000,6650.000000,5089.026367,27480000
2002-08-01,6670.000000,6670.000000,6420.000000,6490.000000,4966.584961,26135000
2002-08-02,6350.000000,6440.000000,6240.000000,6390.000000,4890.058105,51860000
2002-08-05,6310.000000,6340.000000,6160.000000,6180.000000,4729.351074,32540000
2002-08-06,6100.000000,6100.000000,5970.000000,6000.000000,4591.604492,61465000
2002-08-07,6170.000000,6280.000000,6130.000000,6240.000000,4775.267578,35240000
2002-08-08,6400.000000,6400.000000,6220.000000,6270.000000,4798.227051,47335000
2002-08-09,6390.000000,6450.000000,6350.000000,6380.000000,4882.406250,31175000
2002-08-12,6380.000000,6420.000000,6260.000000,6340.000000,4851.793457,38830000
2002-08-13,6340.000000,6490.000000,6340.000000,6490.000000,4966.584961,19635000
2002-08-14,6440.000000,6460.000000,6360.000000,6440.000000,4928.320801,35980000
2002-08-15,6440.000000,6440.000000,6440.000000,6440.000000,4928.320801,0
2002-08-16,6600.000000,6660.000000,6500.000000,6510.000000,4981.890625,31750000
2002-08-19,6640.000000,6700.000000,6570.000000,6660.000000,5096.679688,23175000
2002-08-20,6800.000000,6940.000000,6770.000000,6920.000000,5295.651367,42485000
2002-08-21,6920.000000,7000.000000,6850.000000,7000.000000,5356.871094,40045000
2002-08-22,7040.000000,7060.000000,6930.000000,6950.000000,5318.607910,39610000
2002-08-23,6950.000000,6950.000000,6950.000000,6950.000000,5318.607910,0
2002-08-26,6840.000000,6840.000000,6770.000000,6810.000000,5211.468750,31810000
2002-08-27,6810.000000,6830.000000,6660.000000,6660.000000,5096.679688,33835000
2002-08-28,6500.000000,6660.000000,6500.000000,6560.000000,5020.153809,29830000
2002-08-29,6720.000000,6720.000000,6480.000000,6560.000000,5020.153809,28695000
2002-08-30,6520.000000,6640.000000,6480.000000,6620.000000,5066.070801,31530000
2002-09-02,6590.000000,6800.000000,6570.000000,6800.000000,5203.817871,28810000
2002-09-03,6820.000000,6840.000000,6650.000000,6670.000000,5104.333008,22945000
2002-09-04,6520.000000,6560.000000,6430.000000,6480.000000,4958.932129,33640000
2002-09-05,6560.000000,6570.000000,6420.000000,6420.000000,4913.015625,17770000
2002-09-06,6370.000000,6490.000000,6360.000000,6440.000000,4928.320801,27970000
2002-09-09,6530.000000,6570.000000,6430.000000,6470.000000,4951.279297,22015000
2002-09-10,6490.000000,6600.000000,6480.000000,6600.000000,5050.764160,17320000
2002-09-11,6670.000000,6790.000000,6620.000000,6730.000000,5150.248535,26610000
2002-09-12,6770.000000,6860.000000,6710.000000,6860.000000,5249.733398,32885000
2002-09-13,6730.000000,6740.000000,6630.000000,6630.000000,5073.722168,23920000
2002-09-16,6680.000000,6680.000000,6540.000000,6550.000000,5012.500977,19385000
2002-09-17,6680.000000,6840.000000,6610.000000,6840.000000,5234.428711,33655000
2002-09-18,6640.000000,6700.000000,6600.000000,6660.000000,5096.679688,28480000
2002-09-19,6700.000000,6790.000000,6670.000000,6700.000000,5127.290527,21495000
2002-09-20,6700.000000,6700.000000,6700.000000,6700.000000,5127.290527,0
2002-09-23,6560.000000,6600.000000,6370.000000,6430.000000,4920.667480,44800000
2002-09-24,6260.000000,6380.000000,6220.000000,6380.000000,4882.406250,44650000
2002-09-25,6260.000000,6340.000000,6080.000000,6140.000000,4698.741699,42295000
2002-09-26,6320.000000,6370.000000,6180.000000,6280.000000,4805.879395,42535000
2002-09-27,6160.000000,6320.000000,6140.000000,6190.000000,4737.004883,30845000
2002-09-30,5990.000000,6000.000000,5880.000000,5970.000000,4568.645996,40780000
2002-10-01,5820.000000,5990.000000,5820.000000,5950.000000,4553.340820,34580000
2002-10-02,6140.000000,6160.000000,5960.000000,5990.000000,4583.950684,36470000
2002-10-03,5990.000000,5990.000000,5990.000000,5990.000000,4583.950684,0
2002-10-04,5840.000000,6150.000000,5840.000000,6120.000000,4683.436035,34510000
2002-10-07,6060.000000,6080.000000,5920.000000,5920.000000,4530.382813,22180000
2002-10-08,5890.000000,6000.000000,5890.000000,6000.000000,4591.604492,29610000
2002-10-09,6040.000000,6040.000000,5920.000000,5950.000000,4553.340820,27245000
2002-10-10,5810.000000,5870.000000,5450.000000,5470.000000,4186.011230,72530000
2002-10-11,5670.000000,5670.000000,5310.000000,5470.000000,4186.011230,67420000
2002-10-14,5700.000000,5810.000000,5660.000000,5760.000000,4407.939453,48320000
2002-10-15,5860.000000,6050.000000,5750.000000,6000.000000,4591.604492,45910000
2002-10-16,6100.000000,6140.000000,5950.000000,6100.000000,4668.130859,52820000
2002-10-17,6060.000000,6220.000000,5930.000000,6150.000000,4706.392578,58125000
2002-10-18,6400.000000,6610.000000,6320.000000,6530.000000,4997.194824,90720000
2002-10-21,6500.000000,6630.000000,6420.000000,6480.000000,4958.932129,32510000
2002-10-22,6630.000000,6640.000000,6260.000000,6390.000000,4890.058105,40335000
2002-10-23,6410.000000,6560.000000,6270.000000,6560.000000,5020.153809,46750000
2002-10-24,6650.000000,6760.000000,6640.000000,6680.000000,5111.985352,50295000
2002-10-25,6610.000000,6840.000000,6610.000000,6800.000000,5203.817871,45285000
2002-10-28,6960.000000,7260.000000,6950.000000,7220.000000,5525.230957,57720000
2002-10-29,7190.000000,7260.000000,7060.000000,7060.000000,5402.786621,45245000
2002-10-30,6940.000000,6980.000000,6640.000000,6760.000000,5173.207031,63295000
2002-10-31,6900.000000,6960.000000,6750.000000,6900.000000,5280.343750,41280000
2002-11-01,6860.000000,6920.000000,6770.000000,6820.000000,5219.123047,27225000
2002-11-04,7080.000000,7370.000000,7030.000000,7350.000000,5624.714844,68795000
2002-11-05,7390.000000,7400.000000,7140.000000,7230.000000,5532.880371,46110000
2002-11-06,7360.000000,7370.000000,7230.000000,7310.000000,5594.104004,32750000
2002-11-07,7310.000000,7380.000000,7180.000000,7330.000000,5609.409180,41545000
2002-11-08,7120.000000,7190.000000,7040.000000,7190.000000,5502.271973,36000000
2002-11-11,7120.000000,7120.000000,6900.000000,6980.000000,5341.566406,27855000
2002-11-12,6790.000000,6950.000000,6770.000000,6930.000000,5303.303223,33100000
2002-11-13,6990.000000,7020.000000,6890.000000,6980.000000,5341.566406,38210000
2002-11-14,6900.000000,6980.000000,6780.000000,6800.000000,5203.817871,31635000
2002-11-15,7020.000000,7160.000000,6990.000000,7160.000000,5479.312988,41990000
2002-11-18,7160.000000,7170.000000,6990.000000,7020.000000,5372.175781,28460000
2002-11-19,6920.000000,7050.000000,6920.000000,7050.000000,5395.134277,20825000
2002-11-20,7060.000000,7210.000000,6990.000000,7200.000000,5509.923340,40270000
2002-11-21,7420.000000,7470.000000,7360.000000,7380.000000,5647.673828,55060000
2002-11-22,7560.000000,7600.000000,7460.000000,7460.000000,5708.895996,48550000
2002-11-25,7500.000000,7600.000000,7460.000000,7570.000000,5793.072754,32420000
2002-11-26,7590.000000,7640.000000,7490.000000,7570.000000,5793.072754,39225000
2002-11-27,7440.000000,7600.000000,7440.000000,7600.000000,5816.031250,23900000
2002-11-28,7740.000000,7850.000000,7660.000000,7700.000000,5892.557617,38735000
2002-11-29,7710.000000,7760.000000,7650.000000,7740.000000,5923.169434,28085000
2002-12-02,7740.000000,7740.000000,7740.000000,7740.000000,5923.169434,0
2002-12-03,7760.000000,7900.000000,7700.000000,7860.000000,6015.001953,37660000
2002-12-04,7720.000000,7750.000000,7470.000000,7470.000000,5716.546387,42435000
2002-12-05,7380.000000,7500.000000,7270.000000,7470.000000,5716.546387,46550000
2002-12-06,7400.000000,7480.000000,7330.000000,7440.000000,5693.588379,27790000
2002-12-09,7460.000000,7480.000000,7300.000000,7450.000000,5701.242676,39300000
2002-12-10,7280.000000,7320.000000,7240.000000,7290.000000,5578.798340,31780000
2002-12-11,7340.000000,7350.000000,7210.000000,7320.000000,5601.756836,35140000
2002-12-12,7310.000000,7360.000000,7310.000000,7360.000000,5632.366699,57605000
2002-12-13,7300.000000,7330.000000,7180.000000,7240.000000,5540.536133,31630000
2002-12-16,7060.000000,7120.000000,6960.000000,6970.000000,5333.913574,50650000
2002-12-17,7100.000000,7140.000000,7040.000000,7070.000000,5410.440430,45230000
2002-12-18,6940.000000,7200.000000,6900.000000,7150.000000,5471.661133,31875000
2002-12-19,7150.000000,7150.000000,7150.000000,7150.000000,5471.661133,0
2002-12-20,7120.000000,7200.000000,7010.000000,7160.000000,5479.312988,30960000
2002-12-23,7160.000000,7180.000000,6940.000000,6960.000000,5326.260254,25675000
2002-12-24,6900.000000,6980.000000,6830.000000,6850.000000,5242.080566,24370000
2002-12-25,6850.000000,6850.000000,6850.000000,6850.000000,5242.080566,0
2002-12-26,6850.000000,6880.000000,6740.000000,6790.000000,5196.164063,26020000
2002-12-27,6700.000000,6870.000000,6680.000000,6720.000000,5142.594727,23135000
2002-12-30,6610.000000,6700.000000,6260.000000,6280.000000,4805.879395,49905000
2002-12-31,6280.000000,6280.000000,6280.000000,6280.000000,4805.879395,0
2003-01-01,6280.000000,6280.000000,6280.000000,6280.000000,4805.879395,0
2003-01-02,6380.000000,6460.000000,6300.000000,6430.000000,4920.667480,25580000
2003-01-03,6700.000000,7000.000000,6640.000000,6880.000000,5265.038574,55530000
2003-01-06,6940.000000,7030.000000,6880.000000,6990.000000,5349.219238,24970000
2003-01-07,7180.000000,7180.000000,6840.000000,6850.000000,5242.080566,28895000
2003-01-08,6920.000000,6930.000000,6770.000000,6800.000000,5203.817871,25210000
2003-01-09,6620.000000,6660.000000,6420.000000,6460.000000,4943.627441,75290000
2003-01-10,6600.000000,6650.000000,6340.000000,6480.000000,4958.932129,62640000
2003-01-13,6400.000000,6690.000000,6370.000000,6690.000000,5119.637695,31445000
2003-01-14,6600.000000,6650.000000,6500.000000,6570.000000,5027.807617,26320000
2003-01-15,6600.000000,6670.000000,6440.000000,6480.000000,4958.932129,32735000
2003-01-16,6400.000000,6600.000000,6320.000000,6600.000000,5050.764160,40380000
2003-01-17,6550.000000,6570.000000,6410.000000,6410.000000,4905.364746,24405000
2003-01-20,6240.000000,6420.000000,6240.000000,6400.000000,4897.710449,18610000
2003-01-21,6360.000000,6400.000000,6290.000000,6380.000000,4882.406250,26675000
2003-01-22,6290.000000,6370.000000,6180.000000,6230.000000,4767.615723,32670000
2003-01-23,6230.000000,6370.000000,6150.000000,6320.000000,4836.487793,36700000
2003-01-24,6320.000000,6340.000000,6130.000000,6260.000000,4790.574707,33445000
2003-01-27,6020.000000,6100.000000,5970.000000,5980.000000,4576.298340,46465000
2003-01-28,5980.000000,6140.000000,5980.000000,6140.000000,4698.741699,26430000
2003-01-29,6070.000000,6130.000000,5800.000000,5830.000000,4461.510254,46520000
2003-01-30,5860.000000,5910.000000,5790.000000,5830.000000,4461.510254,35065000
2003-01-31,5830.000000,5830.000000,5830.000000,5830.000000,4461.510254,0
2003-02-03,5780.000000,5890.000000,5720.000000,5860.000000,4484.465820,28670000
2003-02-04,5860.000000,5960.000000,5840.000000,5880.000000,4499.771973,40850000
2003-02-05,5780.000000,5910.000000,5780.000000,5820.000000,4453.854980,21430000
2003-02-06,5810.000000,5840.000000,5630.000000,5660.000000,4331.412598,38460000
2003-02-07,5600.000000,5640.000000,5400.000000,5480.000000,4193.665527,48695000
2003-02-10,5420.000000,5460.000000,5350.000000,5390.000000,4124.791016,39390000
2003-02-11,5400.000000,5510.000000,5190.000000,5430.000000,4155.401855,52050000
2003-02-12,5320.000000,5600.000000,5320.000000,5600.000000,4285.496094,38100000
2003-02-13,5580.000000,5610.000000,5430.000000,5430.000000,4155.401855,38935000
2003-02-14,5400.000000,5460.000000,5320.000000,5460.000000,4178.360352,31730000
2003-02-17,5640.000000,5840.000000,5600.000000,5810.000000,4446.202637,43155000
2003-02-18,5820.000000,5870.000000,5720.000000,5860.000000,4484.465820,25315000
2003-02-19,6000.000000,6160.000000,5940.000000,5940.000000,4545.687988,49545000
2003-02-20,5880.000000,6060.000000,5880.000000,6050.000000,4629.867188,33430000
2003-02-21,6100.000000,6100.000000,5990.000000,6040.000000,4622.214844,21490000
2003-02-24,6060.000000,6280.000000,6060.000000,6190.000000,4737.004883,33000000
2003-02-25,6000.000000,6040.000000,5790.000000,5790.000000,4430.896484,47465000
2003-02-26,5790.000000,5840.000000,5650.000000,5680.000000,4346.719238,32980000
2003-02-27,5600.000000,5710.000000,5520.000000,5670.000000,4339.066406,37950000
2003-02-28,5670.000000,5740.000000,5580.000000,5590.000000,4277.843750,20490000
2003-03-03,5590.000000,5900.000000,5590.000000,5900.000000,4515.075684,25520000
2003-03-04,5750.000000,5780.000000,5650.000000,5700.000000,4362.023438,25405000
2003-03-05,5560.000000,5590.000000,5460.000000,5520.000000,4224.273926,33420000
2003-03-06,5580.000000,5580.000000,5430.000000,5520.000000,4224.273926,19110000
2003-03-07,5460.000000,5700.000000,5400.000000,5620.000000,4300.802246,39685000
2003-03-10,5690.000000,5780.000000,5640.000000,5730.000000,4384.981445,29210000
2003-03-11,5690.000000,5800.000000,5600.000000,5750.000000,4400.288574,51570000
2003-03-12,5750.000000,5830.000000,5730.000000,5800.000000,4438.550293,50580000
2003-03-13,5810.000000,5830.000000,5650.000000,5800.000000,4438.550293,53845000
2003-03-14,5980.000000,6060.000000,5860.000000,5930.000000,4538.035645,38295000
2003-03-17,5930.000000,5940.000000,5640.000000,5760.000000,4407.939453,38500000
2003-03-18,5990.000000,6030.000000,5870.000000,5980.000000,4576.298340,42135000
2003-03-19,5920.000000,6020.000000,5880.000000,5920.000000,4530.382813,29355000
2003-03-20,6000.000000,6230.000000,5960.000000,6230.000000,4767.615723,59500000
2003-03-21,6230.000000,6330.000000,6170.000000,6300.000000,4821.184082,31155000
2003-03-24,6340.000000,6340.000000,6220.000000,6250.000000,4782.921387,41540000
2003-03-25,6140.000000,6140.000000,6060.000000,6120.000000,4683.436035,44210000
2003-03-26,6160.000000,6210.000000,6060.000000,6080.000000,4652.826660,45140000
2003-03-27,5980.000000,6050.000000,5930.000000,5970.000000,4568.645996,24130000
2003-03-28,5980.000000,6140.000000,5930.000000,6140.000000,4698.741699,33220000
2003-03-31,5960.000000,6000.000000,5680.000000,5680.000000,4346.719238,46440000
2003-04-01,5560.000000,5680.000000,5480.000000,5680.000000,4346.719238,49730000
2003-04-02,5700.000000,5740.000000,5550.000000,5580.000000,4270.190918,60345000
2003-04-03,5720.000000,5750.000000,5580.000000,5580.000000,4270.190918,59235000
2003-04-04,5520.000000,5710.000000,5440.000000,5670.000000,4339.066406,53760000
2003-04-07,5760.000000,6010.000000,5710.000000,5980.000000,4576.298340,49785000
2003-04-08,5840.000000,6030.000000,5820.000000,5980.000000,4576.298340,40425000
2003-04-09,5840.000000,5880.000000,5720.000000,5730.000000,4384.981445,42470000
2003-04-10,5730.000000,5820.000000,5670.000000,5760.000000,4407.939453,54070000
2003-04-11,5700.000000,5880.000000,5690.000000,5700.000000,4362.023438,39665000
2003-04-14,5670.000000,5880.000000,5670.000000,5710.000000,4369.676270,35175000
2003-04-15,5860.000000,5930.000000,5810.000000,5920.000000,4530.382813,35260000
2003-04-16,6100.000000,6250.000000,6070.000000,6210.000000,4752.310059,55085000
2003-04-17,6140.000000,6210.000000,6040.000000,6040.000000,4622.214844,34275000
2003-04-18,6210.000000,6300.000000,6060.000000,6300.000000,4821.184082,40785000
2003-04-21,6240.000000,6340.000000,6170.000000,6180.000000,4729.351074,20485000
2003-04-22,6100.000000,6140.000000,5950.000000,5970.000000,4568.645996,35690000
2003-04-23,6050.000000,6110.000000,5980.000000,6000.000000,4591.604492,23690000
2003-04-24,5980.000000,6040.000000,5840.000000,5900.000000,4515.075684,23805000
2003-04-25,5800.000000,5840.000000,5700.000000,5750.000000,4400.288574,35760000
2003-04-28,5690.000000,5840.000000,5660.000000,5700.000000,4362.023438,27240000
2003-04-29,5870.000000,6030.000000,5820.000000,6010.000000,4599.257324,31235000
2003-04-30,6040.000000,6130.000000,5990.000000,6100.000000,4668.130859,32040000
2003-05-01,6100.000000,6100.000000,6100.000000,6100.000000,4668.130859,0
2003-05-02,6100.000000,6200.000000,6010.000000,6140.000000,4698.741699,41120000
2003-05-05,6140.000000,6140.000000,6140.000000,6140.000000,4698.741699,0
2003-05-06,6210.000000,6320.000000,6210.000000,6260.000000,4790.574707,35920000
2003-05-07,6340.000000,6400.000000,6200.000000,6390.000000,4890.058105,49160000
2003-05-08,6390.000000,6390.000000,6390.000000,6390.000000,4890.058105,0
2003-05-09,6320.000000,6370.000000,6260.000000,6340.000000,4851.793457,22870000
2003-05-12,6500.000000,6590.000000,6460.000000,6540.000000,5004.849609,36610000
2003-05-13,6540.000000,6540.000000,6290.000000,6320.000000,4836.487793,29390000
2003-05-14,6260.000000,6300.000000,6170.000000,6190.000000,4737.004883,24465000
2003-05-15,6240.000000,6340.000000,6150.000000,6300.000000,4821.184082,28510000
2003-05-16,6260.000000,6310.000000,6140.000000,6140.000000,4698.741699,31405000
2003-05-19,6050.000000,6090.000000,5980.000000,6020.000000,4606.908691,31090000
2003-05-20,5920.000000,6140.000000,5910.000000,6130.000000,4691.089844,23500000
2003-05-21,6090.000000,6170.000000,6050.000000,6080.000000,4652.826660,20475000
2003-05-22,6030.000000,6170.000000,5970.000000,6000.000000,4591.604492,24650000
2003-05-23,6080.000000,6250.000000,6070.000000,6240.000000,4775.267578,21445000
2003-05-26,6240.000000,6370.000000,6170.000000,6340.000000,4851.793457,21220000
2003-05-27,6300.000000,6360.000000,6230.000000,6280.000000,4805.879395,12840000
2003-05-28,6480.000000,6510.000000,6370.000000,6420.000000,4913.015625,34535000
2003-05-29,6420.000000,6540.000000,6360.000000,6490.000000,4966.584961,34130000
2003-05-30,6490.000000,6510.000000,6400.000000,6480.000000,4958.932129,23195000
2003-06-02,6580.000000,6700.000000,6580.000000,6680.000000,5111.985352,33215000
2003-06-03,6550.000000,6600.000000,6470.000000,6470.000000,4951.279297,26775000
2003-06-04,6520.000000,6580.000000,6430.000000,6580.000000,5035.458496,20430000
2003-06-05,6660.000000,6730.000000,6620.000000,6670.000000,5104.333008,27350000
2003-06-06,6670.000000,6670.000000,6670.000000,6670.000000,5104.333008,0
2003-06-09,6730.000000,6890.000000,6690.000000,6880.000000,5265.038574,38905000
2003-06-10,6800.000000,6940.000000,6780.000000,6880.000000,5265.038574,20680000
2003-06-11,6960.000000,7050.000000,6880.000000,6900.000000,5280.343750,27520000
2003-06-12,7000.000000,7040.000000,6950.000000,7000.000000,5356.871094,45395000
2003-06-13,7080.000000,7120.000000,6970.000000,7010.000000,5364.522949,29815000
2003-06-16,6900.000000,6960.000000,6820.000000,6820.000000,5219.123047,19060000
2003-06-17,7060.000000,7150.000000,6990.000000,7140.000000,5464.008301,42120000
2003-06-18,7030.000000,7180.000000,7030.000000,7080.000000,5418.092773,19355000
2003-06-19,7200.000000,7500.000000,7140.000000,7400.000000,5662.979492,48170000
2003-06-20,7300.000000,7400.000000,7280.000000,7280.000000,5571.145996,23375000
2003-06-23,7280.000000,7300.000000,7120.000000,7140.000000,5464.008301,20565000
2003-06-24,7000.000000,7050.000000,6980.000000,7030.000000,5379.828613,22885000
2003-06-25,7050.000000,7210.000000,7020.000000,7190.000000,5502.271973,17285000
2003-06-26,7050.000000,7350.000000,7050.000000,7290.000000,5578.798340,17265000
2003-06-27,7340.000000,7410.000000,7220.000000,7220.000000,5525.230957,22770000
2003-06-30,7160.000000,7210.000000,7070.000000,7100.000000,5433.396973,15605000
2003-07-01,7100.000000,7250.000000,7040.000000,7240.000000,5540.536133,13000000
2003-07-02,7390.000000,7420.000000,7310.000000,7420.000000,5678.282227,25990000
2003-07-03,7640.000000,7820.000000,7580.000000,7640.000000,5846.641113,58735000
2003-07-04,7630.000000,7710.000000,7580.000000,7680.000000,5877.252930,12565000
2003-07-07,7740.000000,7750.000000,7670.000000,7720.000000,5907.864258,14800000
2003-07-08,7990.000000,8000.000000,7910.000000,7970.000000,6099.179199,62230000
